,gene,prediction
406,RAD9B,0.6537942886352539
407,TMEM119,0.9527361989021301
408,PCDH7,0.8841527700424194
409,EMC7,0.7951600551605225
410,ZBTB9,0.8914453983306885
411,SF3B2,0.01965804025530815
412,BPIFB3,0.8514968156814575
413,TDP2,0.2163616120815277
414,RABGAP1L,0.9425857663154602
415,TAS2R1,0.9735649228096008
416,CLEC2B,0.9746267795562744
417,CALB1,0.7930774092674255
418,TGFBR2,0.8978155851364136
419,EAPP,0.04107576608657837
420,REG1B,0.9912672638893127
421,TMEM14C,0.8678722977638245
422,NTRK2,0.9322356581687927
423,PARP16,0.9234973788261414
424,C8orf48,0.6365507245063782
425,PILRA,0.9617623090744019
426,GSN,0.8406237363815308
427,BCAN,0.9570356607437134
428,S100A14,0.8032265901565552
429,COX14,0.5560342669487
430,ATG4A,0.9961734414100647
431,BTF3L4,0.07951749116182327
432,SNX10,0.5564563274383545
433,BPI,0.9886903762817383
434,CELA3A,0.9936822652816772
435,SLCO5A1,0.9873778223991394
436,UNC45A,0.289135217666626
437,IGFBP5,0.9130025506019592
438,PSMB6,0.007413736544549465
439,XPC,0.0625118687748909
440,ORC5,0.08870737999677658
441,C20orf96,0.8923646807670593
442,ARHGAP39,0.5059279799461365
443,MTF2,0.7454304695129395
444,SERPINB7,0.988483726978302
445,CPXM1,0.9790690541267395
446,CAPN12,0.794743537902832
447,FAAH2,0.9437614679336548
448,ANKRD18A,0.22632789611816406
449,CACNB3,0.9347812533378601
450,CLEC4E,0.9559865593910217
451,USP6NL,0.8377397656440735
452,SLC36A4,0.8014049530029297
453,PCDHA5,0.9542465806007385
454,RUNX2,0.7968236804008484
455,SIM2,0.4025399088859558
456,CLDN14,0.9544631838798523
457,KRT15,0.6800593733787537
458,FAM9C,0.18913276493549347
459,SRF,0.5986275672912598
460,MXD1,0.7743960618972778
461,POT1,0.568376898765564
462,CKAP5,0.0789259746670723
463,TBCC,0.3539452850818634
464,GLT8D1,0.9537460803985596
465,ZNF22,0.44109755754470825
466,TMCC3,0.35961630940437317
467,HAVCR1,0.8428065776824951
468,CLUH,0.07781284302473068
469,SCARF1,0.9609789252281189
470,TTBK1,0.46918100118637085
471,ZSWIM6,0.9627645611763
472,NUDC,0.36960890889167786
473,MYOD1,0.5861169099807739
474,ELF1,0.9247519373893738
475,ATN1,0.5195411443710327
476,PKP3,0.8658452033996582
477,MSH3,0.04333377256989479
478,DMBT1,0.9747735857963562
479,MVP,0.5705147385597229
480,PCDH17,0.9996989965438843
481,H2AC8,0.0673844963312149
482,GUCD1,0.9015498161315918
483,BNIP3,0.6430200338363647
484,MEOX1,0.8978825807571411
485,PRADC1,0.958169162273407
486,ACTR3B,0.3221483826637268
487,FOLR2,0.9832533001899719
488,MYLK4,0.5609481334686279
489,TBC1D25,0.770145058631897
490,CTNNBL1,0.10612548887729645
491,RIF1,0.23822320997714996
492,CYBB,0.995993971824646
493,UGDH,0.6654123067855835
494,SPPL2C,0.8183339834213257
495,GRB14,0.9148044586181641
496,DDX10,0.02283262275159359
497,SEC62,0.8217285871505737
498,MYPN,0.9129367470741272
499,IZUMO2,0.5892168879508972
500,MTPN,0.26488256454467773
501,MFSD4B,0.9385716319084167
502,EYA2,0.9201370477676392
503,SREK1,0.05653274431824684
504,CAMK1D,0.9317893385887146
505,CRHR2,0.9918278455734253
506,KCTD12,0.779690682888031
507,SYT1,0.9284108281135559
508,TLE3,0.47055116295814514
509,NLRX1,0.8792933225631714
510,CDYL,0.4592302441596985
511,ZNF782,0.842184841632843
512,ZNF428,0.666166365146637
513,ZNF124,0.8159181475639343
514,KANK3,0.892745852470398
515,KRTCAP3,0.9957139492034912
516,HGFAC,0.9878565073013306
517,REV1,0.15231215953826904
518,CHRND,0.9844463467597961
519,FBRSL1,0.5202522277832031
520,SLC38A10,0.9609760642051697
521,MARS2,0.30620837211608887
522,FEZ1,0.69612056016922
523,TPBGL,0.9738405346870422
524,IRF5,0.8181264996528625
525,ZNF415,0.9968475699424744
526,TH,0.8903716206550598
527,DDX56,0.028360415250062943
528,MEP1A,0.9541979432106018
529,CACNA1A,0.7875975966453552
530,PPIC,0.4147648215293884
531,MAP1LC3B,0.266388475894928
532,SMARCA2,0.28147074580192566
533,SLC25A52,0.7850226759910583
534,ANXA13,0.9410032033920288
535,PDXDC1,0.8232473134994507
536,NKIRAS2,0.8542407155036926
537,TAF5,0.04095219075679779
538,WFDC10B,0.9347970485687256
539,MNX1,0.8820694088935852
540,CCDC102A,0.8748542070388794
541,DENND5A,0.8835974931716919
542,HOMER3,0.6033300161361694
543,SEZ6L2,0.8221628665924072
544,TBL1X,0.2814638614654541
545,HNRNPUL1,0.09485369175672531
546,SP5,0.6943072080612183
547,AKR1C4,0.9715949296951294
548,AMDHD1,0.8093149065971375
549,POLR3D,0.1032889187335968
550,NOTCH3,0.9151760339736938
551,PSG9,0.9661715030670166
552,DHRS9,0.989642322063446
553,CCDC115,0.8009985089302063
554,FREM1,0.9798611402511597
555,LETM1,0.5149950981140137
556,PDHA1,0.30817514657974243
557,FAM89A,0.9656899571418762
558,GALNT3,0.9915424585342407
559,LTB4R2,0.9757795333862305
560,LDHD,0.7176414728164673
561,SYCE3,0.9222503900527954
562,NEBL,0.9061148166656494
563,DZIP1,0.7313682436943054
564,SRP19,0.022336065769195557
565,ERRFI1,0.8209807276725769
566,SLC44A2,0.7577018141746521
567,PUM3,0.010310650803148746
568,RTP4,0.705617368221283
569,NAV3,0.8089695572853088
570,SLC47A1,0.9880574941635132
571,FGL2,0.9223029017448425
572,ASNSD1,0.9712037444114685
573,RPL36,0.035901494324207306
574,MRPS6,0.29697519540786743
575,CTNS,0.9959534406661987
576,PDAP1,0.23938776552677155
577,SERTAD3,0.5091548562049866
578,DNAH9,0.7888022065162659
579,TTC27,0.0879724770784378
580,KIF2B,0.1901656687259674
581,SELENOS,0.4510832130908966
582,CNST,0.8534573912620544
583,H2AC6,0.1780615895986557
584,GCLM,0.46480241417884827
585,KRTAP12-3,0.9310743808746338
586,CARMIL2,0.7192465662956238
587,EPHX1,0.7316898703575134
588,FAM3C,0.9125446677207947
589,PLP1,0.9697009921073914
590,ALKBH3,0.19077283143997192
591,MRPL52,0.6458772420883179
592,LRIG2,0.989829957485199
593,IFNA5,0.9986138343811035
594,IRX5,0.9431396722793579
595,AKAP10,0.5510782599449158
596,ADRM1,0.042817242443561554
597,PLD2,0.8842944502830505
598,SSH3,0.9039451479911804
599,CKS1B,0.04977573826909065
600,NHSL1,0.9934931397438049
601,DCLK2,0.9217536449432373
602,APLP2,0.6457143425941467
603,LURAP1L,0.669309675693512
604,TMEM54,0.8673941493034363
605,CHST13,0.7685813903808594
606,TWF2,0.3690076768398285
607,CTR9,0.10865268856287003
608,GPATCH2L,0.7190946340560913
609,CELF1,0.2886754274368286
610,FAM135A,0.5602544546127319
611,ZNF682,0.9950171113014221
612,LEPROTL1,0.893401563167572
613,CABP1,0.9300708174705505
614,DOCK7,0.3324231803417206
615,TXNDC17,0.1770664006471634
616,ZNF236,0.9922268390655518
617,HERPUD2,0.890951931476593
618,JTB,0.00328860804438591
619,ZBTB6,0.9571117758750916
620,MAD2L2,0.34501704573631287
621,CBR3,0.8844912648200989
622,RPL6,0.030362363904714584
623,RFNG,0.9674777984619141
624,PIK3CB,0.7783864140510559
625,BOD1,0.7920112013816833
626,ZYG11B,0.8781485557556152
627,WAPL,0.07536816596984863
628,RRAS,0.8038355112075806
629,FLNB,0.26079878211021423
630,TMEM158,0.9988633394241333
631,ALKAL1,0.5524262189865112
632,LDLRAD1,0.9490074515342712
633,CBLN3,0.9788302183151245
634,OR8B3,0.9987785220146179
635,SCN10A,0.9560098648071289
636,CXCL9,0.8860949873924255
637,GLT1D1,0.9574839472770691
638,REM2,0.8743555545806885
639,CDH16,0.9948806762695312
640,GCSH,0.08501430600881577
641,PHLDB1,0.4989926815032959
642,SFTPB,0.9455999135971069
643,NXPH3,0.999998927116394
644,GBF1,0.5988742709159851
645,PPP2R2C,0.4733886122703552
646,TCOF1,0.07206643372774124
647,SEC16B,0.9764305949211121
648,ZNF829,0.7177048921585083
649,HGD,0.7704858779907227
650,HLA-DRA,0.9952180981636047
651,NUTM1,0.873455286026001
652,ZNF438,0.7374241352081299
653,FAP,0.9489984512329102
654,AGXT2,0.9392642974853516
655,KRTAP13-2,0.6250941753387451
656,ENAM,0.9266635775566101
657,OR5D16,0.9997932314872742
658,APOA2,0.9748305678367615
659,NUDT7,0.9810914993286133
660,TSHZ1,0.9618390202522278
661,IL6,0.9778533577919006
662,LURAP1,0.7645274996757507
663,BBS7,0.8125500082969666
664,GPR52,0.9559198617935181
665,SCRN3,0.902198851108551
666,HDAC11,0.2346721589565277
667,GPR4,0.9916182160377502
668,IQCE,0.175255686044693
669,ZDHHC21,0.7795788645744324
670,DBT,0.13465924561023712
671,MIDEAS,0.10351289808750153
672,SLC10A7,0.8181047439575195
673,CATSPERE,0.9932447075843811
674,DPRX,0.9815351963043213
675,LBX1,0.9465805292129517
676,PNPLA5,0.40397271513938904
677,GRK6,0.951397716999054
678,SIGIRR,0.9499419927597046
679,SERPINB12,0.8758005499839783
680,TOMM6,0.665407121181488
681,CNN1,0.4563240706920624
682,RAD51AP1,0.06085142865777016
683,KLHL24,0.9639704823493958
684,KCTD14,0.9452906250953674
685,SPEF1,0.9564670324325562
686,LBP,0.9646998047828674
687,CCBE1,0.6798899173736572
688,RESF1,0.9683849811553955
689,LHPP,0.9712943434715271
690,TMED9,0.17168346047401428
691,HEXD,0.9959184527397156
692,PUS10,0.9999358654022217
693,FIG4,0.9757944345474243
694,KRTAP9-6,0.9945039749145508
695,MCEMP1,0.6367999911308289
696,NUP37,0.1378197968006134
697,CREBZF,0.7949306964874268
698,KRT77,0.8015379905700684
699,GCM1,0.7506459355354309
700,ATP1A1,0.2273341715335846
701,IVD,0.5540871620178223
702,CCDC33,0.46517688035964966
703,TIPARP,0.94422847032547
704,MAST4,0.9856544137001038
705,SPTBN1,0.4208800792694092
706,CGREF1,0.9350693225860596
707,CBFA2T3,0.6263865828514099
708,ST13,0.21190479397773743
709,PROKR1,0.9822587966918945
710,PIPOX,0.848551332950592
711,TMEM107,0.9462989568710327
712,CCL1,0.8559322953224182
713,ACSM4,0.9997528195381165
714,ADHFE1,0.9804794788360596
715,PAX2,0.939665675163269
716,KRT75,0.054099734872579575
717,SP6,0.7289836406707764
718,C3AR1,0.9829866886138916
719,PMPCB,0.8596867918968201
720,KRTAP10-9,0.5871882438659668
721,DNM2,0.5618191957473755
722,NT5C3A,0.8439679145812988
723,AVEN,0.4105116128921509
724,WASF1,0.6757504940032959
725,USP2,0.8949726223945618
726,PCDH15,0.9551759362220764
727,MORC4,0.5684479475021362
728,CLCN5,0.7952672839164734
729,UBE2E1,0.7873976230621338
730,ADAT1,0.9998258948326111
731,CACNA2D1,0.9563681483268738
732,ELOA,0.05226254090666771
733,ADAMTS20,0.9515040516853333
734,RHBDF2,0.7013365626335144
735,ERBIN,0.844939649105072
736,SEC22A,0.9420732259750366
737,SYCP2,0.12279943376779556
738,WNT1,0.9842554926872253
739,HNRNPC,0.07537458091974258
740,MTFR1,0.8249289989471436
741,CNOT6,0.6276071071624756
742,DENND10,0.9778644442558289
743,P2RX7,0.7922060489654541
744,LRRC14,0.8446370959281921
745,MTERF2,0.4779219329357147
746,CLCA4,0.909581184387207
747,CCDC102B,0.5327632427215576
748,TTC4,0.12050197273492813
749,FAM222B,0.8637533187866211
750,H2AC20,0.13547661900520325
751,NRSN2,0.9292415380477905
752,TEX101,0.4092808961868286
753,KIAA1958,0.9505040645599365
754,HNRNPM,0.044264353811740875
755,IL11RA,0.9618794918060303
756,PRKAR1B,0.7062397003173828
757,DEPDC1,0.022478653118014336
758,ECSIT,0.6126733422279358
759,CHRNA5,0.9747473001480103
760,OPRL1,0.9865191578865051
761,NTN1,0.9203685522079468
762,TM7SF2,0.5146628022193909
763,TCP11L2,0.24407750368118286
764,CSNK1G2,0.5176195502281189
765,RPL5,0.023011043667793274
766,CD93,0.9660688638687134
767,HPGDS,0.8483192324638367
768,CUL9,0.5456770062446594
769,TPRX1,0.9033098816871643
770,VAV2,0.8373671174049377
771,SLCO4A1,0.8153953552246094
772,YPEL1,0.9999734163284302
773,WT1,0.7699040174484253
774,DEDD2,0.7990522384643555
775,OSTF1,0.6009509563446045
776,BCO2,0.9414799213409424
777,PDCD11,0.050807833671569824
778,MAGEA1,0.9353711009025574
779,GSPT2,0.2500677704811096
780,TTI1,0.5145853757858276
781,METAP1D,0.722610592842102
782,OR4S1,0.9998020529747009
783,CTU2,0.9505801200866699
784,EXOSC7,0.04458771273493767
785,TRIM29,0.20926642417907715
786,HRC,0.971182107925415
787,ERN1,0.9446471929550171
788,IMMP2L,0.761419951915741
789,CHD6,0.4578176736831665
790,LRRFIP1,0.12628237903118134
791,IL31RA,0.9456545114517212
792,TMEM35B,0.9915732741355896
793,SASH1,0.8945714235305786
794,PCARE,0.10800524801015854
795,NUDT3,0.8887662887573242
796,STX1A,0.7256932854652405
797,CDH2,0.7620431780815125
798,NEU2,0.38185355067253113
799,NIBAN2,0.6479910016059875
800,CDK10,0.4066082537174225
801,PTH1R,0.9347057342529297
802,GGCX,0.9687811136245728
803,HEY2,0.9034959077835083
804,AGAP3,0.8903416991233826
805,TNFRSF25,0.7401173114776611
806,SGTA,0.7114348411560059
807,FABP2,0.9703468680381775
808,EFL1,0.06567596644163132
809,TOMM20L,0.32517319917678833
810,SLC6A4,0.6998112797737122
811,UBE2Q2,0.4088214337825775
812,FCHO2,0.599072277545929
813,FAM168B,0.11439086496829987
814,CSF2RB,0.9428207278251648
815,ARL6IP6,0.9692097306251526
816,ZNF48,0.320313036441803
817,S100A16,0.5997443795204163
818,RABL2B,0.7107861638069153
819,CLBA1,0.9740800857543945
820,RPS18,0.014929460361599922
821,FAM131B,0.861926794052124
822,TASP1,0.5827949047088623
823,CFHR1,0.9960739612579346
824,AMZ1,0.9921682476997375
825,PPP2R5C,0.10765715688467026
826,ING3,0.22105002403259277
827,HARS1,0.09239034354686737
828,OXT,0.6986765265464783
