gene,label,prediction,probabilities
TNC,1,1,0.0010659822569233034
TNFAIP8L1,1,1,0.0008581982361607121
TNFAIP8L2,1,1,0.00038805719061236755
TNFRSF18,1,1,0.0010801543505906896
TNFSF10,1,1,0.004001148531613962
TNIP2,1,1,0.1824218505073715
TNK2,1,1,0.1588439295120394
TNKS,1,1,0.27648477851240616
TNNT1,1,1,0.1832971885158295
TNPO3,0,0,0.9213592408724155
TNRC6B,1,1,0.24159931170527646
TNRC6C,1,1,0.07998779630986669
TNS2,1,1,0.023818584677854693
TOB2,1,1,0.032044845430665214
TOMM40L,1,1,0.010286393522691506
TOMM5,1,0,0.7608025127292495
TOP1MT,1,1,0.049139396384434465
TOR1AIP1,1,1,0.13673508884465063
TOR3A,1,1,0.1267611123892666
TP53INP2,1,1,0.06971220581491303
TP53TG5,1,1,0.002809216255853575
TPBG,1,1,0.005527511898696014
TPGS2,1,1,0.10350758568182969
TPH2,1,1,0.000310526909462161
TPP2,1,0,0.5460395697246749
TPSD1,1,1,0.0016756035970287742
TPST1,1,1,0.006013250167341999
TRABD,1,1,0.06933201520939321
TRADD,1,1,0.13968217952112036
TRAF3IP1,1,1,0.10914997362908833
TRAF5,1,1,0.019308689381030097
TRAM1L1,1,1,0.002257063065539944
TRAM2,1,1,0.030017601805372496
TRAPPC10,1,0,0.610769070383318
TRAPPC13,1,1,0.46965170570632003
TRAPPC6A,1,0,0.6089209720069985
TRARG1,1,1,0.21255752619170387
TRDMT1,1,1,0.02086774644001225
TRDN,1,1,0.012854151696441407
TRIB1,1,1,0.002641692913778393
TRIB2,1,1,0.006176076473909098
TRIM17,1,1,0.02669050498855561
TRIM2,1,1,0.028517396457932064
TRIM25,1,0,0.6707160346706195
TRIM29,1,1,0.07304782819679756
TRIM33,1,1,0.2156291451656358
TRIM40,1,1,0.005873859201185572
TRIM44,1,1,0.02317008000739008
TRIM45,1,1,0.04904769508196587
TRIM50,1,1,0.0015003490878564341
TRIM68,1,1,0.05063896175837425
TRIM72,1,1,0.0007191848603564255
TRIM9,1,1,0.013615201111444087
TRIOBP,1,1,0.006832115731698641
TRMT1,1,0,0.9513884821087226
TRMT44,1,1,0.11712715425556879
TRMT5,0,0,0.7748469285247869
TRMT6,1,0,0.9245327108219048
TRNAU1AP,1,1,0.06096196347227423
TRNT1,0,0,0.8473262779482283
TROAP,1,1,0.015386660390266293
TRPM8,1,1,0.0019696260078350793
TRPV1,1,1,0.018343724131989793
TRPV5,1,1,0.0011060389170029939
TRRAP,0,0,0.9887221874433694
TRUB2,1,0,0.5611671657033698
TSC22D1,1,1,0.006640150607609907
TSC22D2,1,1,0.04625274986847833
TSEN54,0,0,0.8154492314396956
TSKU,1,1,0.0012023505667683176
TSPAN1,1,1,0.0013159863801484705
TSPAN31,1,1,0.0007699925588449009
TSPAN7,1,1,0.0008988589909615485
TSPO,1,1,0.09832354346915376
TSPYL6,1,1,0.02713821610092859
TSSK4,1,1,0.0013210765306845174
TTC23,1,1,0.013465158861140114
TTC32,1,1,0.0018419445595837414
TTC39A,1,1,0.004689081547625695
TTC39C,1,1,0.0048027741492975284
TTC5,1,1,0.09055199875523717
TTC8,1,1,0.0341557385720939
TTC9,1,1,0.004584747099657826
TTLL6,1,1,0.00362815210981573
TTLL7,1,1,0.002900546153748651
TTYH1,1,1,0.007662497098800747
TTYH2,1,1,0.0017512552342471178
TUBB4B,1,0,0.9249396285865193
TUBB6,1,1,0.21424253240860486
TUBG1,0,0,0.889748073586723
TUBG2,1,1,0.3136635996069867
TUBGCP5,0,0,0.9236041960508924
TULP2,1,1,0.0045401584356989265
TULP3,1,1,0.034079303340399256
TUSC2,1,1,0.010945370595412441
TVP23A,1,1,0.00024183610509849186
TWIST2,1,1,0.0007658555864871519
TXLNG,1,1,0.07485149377552516
TXNDC12,1,1,0.09642315410115429
TXNDC15,1,1,0.007398441918262588
TXNDC8,1,1,0.0025967902506379924
TXNIP,1,1,0.07157125701423055
TYMS,1,0,0.9069253501495327
TYSND1,1,1,0.012504872332712835
TYW1B,1,1,0.011036382426995372
UBA3,1,0,0.9108287065788255
UBA5,1,1,0.3455565165893184
UBAC2,1,1,0.1276630862063301
UBE2A,1,0,0.9331831318896251
UBE2D2,1,0,0.9180426840435343
UBE2E3,1,1,0.4256571797016603
UBE2L3,0,0,0.5925840589314813
UBE2M,0,0,0.7515122342010555
UBE2QL1,1,1,0.006335608674313975
UBE2U,1,1,0.10761489521597785
UBE2W,1,1,0.3042808811674535
UBE4B,1,0,0.6210785783876503
UBQLN3,1,1,0.0016707052504389198
UBR1,1,0,0.7157527710603859
UBTD1,1,1,0.0014875287645351731
UCHL3,1,0,0.6996058742568378
UCN,1,1,0.0014406415854451792
UCN3,1,1,0.00025784237167684185
UEVLD,1,1,0.0034249303644442895
UFC1,1,0,0.5959907704218657
UFSP1,1,1,0.0074706505589922315
UGDH,1,0,0.71458626963152
UGT1A7,1,1,0.007706030551135989
UGT2A1,1,1,0.005075578432322247
UGT2B28,1,1,0.11619534709666915
UGT2B4,1,1,0.00039722172428879876
UHMK1,1,1,0.1581326822182238
ULK1,1,0,0.6630159465680463
ULK3,1,1,0.03377691702847876
UNC119,1,0,0.5194741751947388
UNC45A,1,1,0.26574744099494196
UNC5C,1,1,0.00018452646375718417
UNCX,1,1,0.001969467289431326
UPF3B,1,0,0.9966575277391234
UPRT,1,1,0.22197223644190026
UQCR10,1,1,0.48502227709021595
UQCRC1,1,0,0.6975119755931702
UROD,1,1,0.43944283464533307
UROS,1,1,0.09082275063616109
USP11,1,1,0.3474298563490805
USP12,1,1,0.004383466369693945
USP18,1,1,0.15330966448245836
USP21,1,1,0.10952829048771191
USP22,1,1,0.42022025751687464
USP27X,1,1,0.0012727441670258633
USP29,1,1,0.0010683384540812967
USP31,1,1,0.015725368239063266
USP36,0,0,0.8681409093624805
USP44,1,1,0.07842206146240789
USP45,1,1,0.05004912416979843
USP46,1,1,0.0081843475794665
USP49,1,1,0.3327642378593624
USP9X,1,0,0.5564605833987806
USPL1,0,0,0.8885290467968282
UST,1,1,0.0022791699169732336
UTP14C,1,1,0.2534566876756861
UTP23,0,0,0.9893336838248992
VAMP2,1,1,0.25119386998340154
VAMP3,1,0,0.6713068012951895
VANGL2,1,1,0.029458266421656575
VAPA,1,1,0.48710493790774284
VAPB,1,0,0.5632133948413441
VAT1,1,1,0.022787971681353804
VAV2,1,1,0.01861121349686291
VAV3,1,1,0.0051862375679812885
VAX1,1,1,0.0032553561986666145
VEGFA,1,1,0.24120768606387943
VEGFB,1,1,0.001016182416262612
VHL,1,1,0.3388284253976657
VIM,1,1,0.12789735560804297
VIPR1,1,1,0.017759221594707164
VIPR2,1,1,0.00912042298129756
VKORC1L1,1,1,0.02626402659560658
VMA21,1,1,0.04888662860471391
VMP1,0,1,0.31768565651626135
VN1R1,1,1,0.00048618259265520436
VPREB3,1,1,0.0014659174196724578
VPS35L,1,1,0.4365357596028236
VPS36,1,0,0.8761174218445713
VPS39,1,0,0.8081216803632497
VPS45,1,0,0.6824898507701537
VPS4A,1,0,0.8822457994298644
VPS50,1,1,0.09726106018133907
VPS54,1,1,0.3010750043389364
VSIG1,1,1,0.0027781954731888937
VSIG8,1,1,0.007868156753269384
VSTM2A,1,1,0.00036518898174746627
VSTM2B,1,1,0.0004445070816824437
VSTM5,1,1,0.0004352863386054229
VWA2,1,1,0.0014606925706416086
VWA5A,1,1,0.0038654325458756245
WARS2,1,1,0.16634459128109774
WASHC2C,1,1,0.2115829952482847
WASHC3,1,1,0.30145636743387055
WASHC4,1,0,0.7515951738294084
WASHC5,1,0,0.6829839340333266
WASL,1,1,0.48758152184665066
WBP1L,1,1,0.012600283094769783
WBP2,1,1,0.09272500432061598
WBP2NL,1,1,0.004621907924983926
WDCP,1,0,0.73980510946436
WDR11,1,1,0.1571829410039482
WDR13,1,1,0.029712401027460977
WDR26,1,1,0.45209779440827846
WDR27,1,1,0.07213283441850962
WDR31,1,1,0.0016076942623381885
WDR35,1,1,0.043922183597386345
WDR41,1,1,0.34132274293920156
WDR44,1,1,0.09521965995340442
WDR45,1,1,0.00914156280533147
WDR45B,1,1,0.47379565736012524
WDR47,1,1,0.0022181827172590095
WDR53,1,1,0.046247354445286916
WDR54,1,1,0.0035658445993430044
WDR55,0,0,0.7255921249392447
WDR7,0,1,0.017253361234568554
WDR72,1,1,0.0003889252655194464
WDR74,0,0,0.9982376301407168
WDR75,0,0,0.9788352426981172
WDR77,0,0,0.9886632380509971
WDR83,1,0,0.951973604835595
WDR90,1,1,0.0347257610868299
WFDC3,1,1,0.0003517204705417054
WIPF3,1,1,0.001385186013908235
XDH,1,1,0.00537154560268831
XKR6,1,1,0.0004999377759836388
XKRX,1,1,0.001803567033114306
XRCC1,1,0,0.7506857157125064
XRCC5,0,0,0.9905407319062636
XRCC6,0,0,0.9925064457373942
XYLT2,1,1,0.024400858010304803
YARS1,0,0,0.9355642594827328
YBX1,0,0,0.9969956051996641
YDJC,1,1,0.0033225192729321117
YIPF2,1,1,0.002738956499534506
YPEL3,1,1,0.05304234229621714
YRDC,0,1,0.33062892985563086
YWHAH,1,1,0.22367183278926564
YY1AP1,1,1,0.051699553252192706
ZBED2,1,1,0.0006078188600881606
ZBTB10,1,1,0.06329455352971876
ZBTB17,1,1,0.13532925154132106
ZBTB33,1,1,0.12568480256032463
ZBTB38,1,1,0.1991055583660793
ZBTB4,1,1,0.00155005715551777
ZBTB44,1,1,0.06785034975458579
ZBTB47,1,1,0.00368377258703384
ZBTB6,1,1,0.0019273536054486228
ZBTB7B,1,1,0.02882218160938187
ZC2HC1B,1,1,0.0008226216209557546
ZC3H12A,1,1,0.023340734525800433
ZC3H12B,1,1,0.005689046257039987
ZC3H12C,1,1,0.0008774152366361254
ZC3H4,1,0,0.6946460686034629
ZC3HAV1,1,1,0.4354155701965873
ZCCHC12,1,1,0.00190081724166552
ZCCHC18,1,1,0.0006410125446387638
ZCCHC3,1,1,0.01478091057036437
ZCCHC9,0,0,0.7288283773396762
ZCWPW2,1,1,0.00039106964146130575
ZDHHC11,1,1,0.0007177099964748912
ZFAND2B,1,1,0.052230362825340895
ZFAND6,1,1,0.004744060713386023
ZFYVE27,1,1,0.10432925862675224
ZG16,1,1,0.0004467074784458069
ZHX2,1,1,0.0037979015248894355
ZHX3,1,1,0.0015395463864195213
ZIC1,1,1,0.0043321891494838335
ZIC3,1,1,0.0003065288784433462
ZIM2,1,1,0.008842680970992644
ZMAT3,1,1,0.19762087755430932
ZMPSTE24,1,1,0.4251809985777405
ZMYM3,1,1,0.11592305813596457
ZNF101,1,1,0.018869116367133697
ZNF134,1,1,0.004411245013537757
ZNF138,1,1,0.018465820967493152
ZNF143,1,1,0.1872910138640076
ZNF148,1,1,0.050191387920972275
ZNF157,1,1,0.0019025405371346671
ZNF169,1,1,0.03052368066685096
ZNF174,1,1,0.1562673316391406
ZNF180,1,1,0.006865435862655167
ZNF185,1,1,0.02877562205620121
ZNF189,1,1,0.009840541357871269
ZNF215,1,1,0.00810165487679949
ZNF217,1,1,0.1298215078886268
ZNF224,1,1,0.018599479476153334
ZNF235,1,1,0.005069514631888439
ZNF250,1,1,0.060383462813066356
ZNF253,1,1,0.01299985373675977
ZNF254,1,1,0.007428998729682645
ZNF277,1,1,0.038636659343582694
ZNF280B,1,1,0.0014784917297127498
ZNF319,1,1,0.009311367616446886
ZNF32,1,1,0.0019789817178144766
ZNF337,1,1,0.003169447251437385
ZNF33A,1,1,0.019911187346818016
ZNF33B,1,1,0.002193950208332651
ZNF34,1,1,0.018252060322913054
ZNF343,1,1,0.0014845155603378623
ZNF346,1,0,0.5874789871832478
ZNF35,1,1,0.03175520309041567
ZNF397,1,1,0.02309744112174684
ZNF398,1,1,0.013161886160084013
ZNF417,1,1,0.16822410240993121
ZNF419,1,1,0.005222702425819281
ZNF445,1,1,0.04768761265673203
ZNF446,1,1,0.043040663236596166
ZNF45,1,1,0.01316471843141318
ZNF461,1,1,0.0026562362271265296
ZNF462,1,1,0.026867909040314795
ZNF467,1,1,0.011215079364218384
ZNF470,1,1,0.004969254197750972
ZNF483,1,1,0.011282071262511217
ZNF485,1,1,0.0027457753498650096
ZNF488,1,1,0.004956537899716939
ZNF501,1,1,0.10683010649239666
ZNF512,1,1,0.3395183452476279
ZNF532,1,1,0.08334477994153701
ZNF544,1,1,0.006232724459465533
ZNF546,1,1,0.0019062807531478377
ZNF549,1,1,0.002013790336647725
ZNF550,1,1,0.04672178420177435
ZNF554,1,1,0.023761193226909883
ZNF561,1,1,0.002493501209523663
ZNF569,1,1,0.07046538994068255
ZNF572,1,1,0.035132632633201336
ZNF576,1,1,0.004863488449038311
ZNF579,1,1,0.09517464021770816
ZNF584,1,1,0.009173928692684786
ZNF586,1,1,0.010097627752178973
ZNF589,1,1,0.010127865238886624
ZNF594,1,1,0.017846021842984127
ZNF599,1,1,0.0016062014387437263
ZNF605,1,1,0.0007132333341027142
ZNF614,1,1,0.005815467439482469
ZNF628,1,1,0.0010471863505019164
ZNF646,1,1,0.00373548939168773
ZNF669,1,1,0.038267458378281514
ZNF692,1,1,0.3084467483110692
ZNF701,1,1,0.01412063086558638
ZNF710,1,1,0.0011971418888091722
ZNF713,1,1,0.0026662960027416084
ZNF714,1,1,0.035189532874727404
ZNF736,1,1,0.001423961998190304
ZNF749,1,1,0.004354567047205393
ZNF764,1,1,0.21185919098233078
ZNF771,1,1,0.10550591445291028
ZNF774,1,1,0.029838076568483373
ZNF791,1,1,0.0031759742202834063
ZNF792,1,1,0.013691940739649888
ZNF799,1,1,0.0021936514414402364
ZNF80,1,1,0.0009899146558311478
ZNF81,1,1,0.0015399229983841356
ZNF813,1,1,0.004417395176454397
ZNF821,1,1,0.01674581217209765
ZNF823,1,1,0.00395901834821708
ZNF827,1,1,0.16740449173498068
ZNF837,1,1,0.04874147293080543
ZNF84,1,1,0.0011447999325541413
ZNF843,1,1,0.0006270946000584421
ZNF860,1,1,0.0016284082492909135
ZNF865,1,1,0.003027853771313249
ZNF90,1,1,0.015889077755960157
ZNF91,1,1,0.01692635002710785
ZNF93,1,1,0.012254229727753918
ZPLD1,1,1,0.0002721336924209505
ZSCAN25,1,1,0.10007237133109285
ZSCAN30,1,1,0.004172392055856467
ZSCAN5A,1,1,0.04963643518555853
ZYX,1,1,0.007988439852353812
ZZEF1,1,1,0.02568160235580046
A1BG,1,1,0.0015119908783273405
A4GALT,1,1,0.0033629518548275892
AAMDC,1,1,0.007868284834166928
AARD,1,1,0.00028586966791694924
AARS1,0,0,0.9442261282142035
AATK,1,1,0.0020950117726042383
ABCA1,1,1,0.0048356070842032195
ABCA10,1,1,0.0002766385741681643
ABCA5,1,1,0.009372779631020211
ABCA6,1,1,0.0011973294730917238
ABCB1,1,1,0.01163369277594738
ABCB5,1,1,0.003963862354985348
ABCB8,1,1,0.10333934200624231
ABCF1,0,0,0.9814833102555154
ABCG4,1,1,0.0008024200841695861
ABCG8,1,1,0.01241792389932378
ABHD1,1,1,0.0003614442975276355
ABHD16B,1,1,0.0008881826196757148
ABHD4,1,1,0.001843347852063648
ABLIM3,1,1,0.0011065573629174708
ACAA1,1,1,0.13542181109453572
ACADL,1,1,0.001844257404267402
ACBD4,1,1,0.0005628409894718245
ACBD7,1,1,0.0017834957609077716
ACLY,1,0,0.6656157045780252
ACO2,0,0,0.708477690213215
ACOT13,1,1,0.02864936865314599
ACOT6,1,1,0.0004136110716924102
ACOT9,1,1,0.03473683798754921
ACOX2,1,1,0.0012438163070266795
ACP1,1,1,0.10512032280701597
ACSL3,1,1,0.22800690797369905
ACSM2B,1,1,0.00034554722052209107
ACTA1,1,1,0.32967935827932043
ACTC1,1,1,0.37453968700520734
ACTRT3,1,1,0.00026914250899156
ACVR2A,1,1,0.019266250903342552
ACY3,1,1,0.0013023395885525368
ACYP1,1,1,0.0023448984228934488
ACYP2,1,1,0.000637605446105749
ADA2,1,1,0.008079840388876103
ADAL,1,1,0.06663032576924892
ADAM11,1,1,0.0010016689998950778
ADAM22,1,1,0.0010408764157690208
ADAM9,1,1,0.005888350410479792
ADAMTS13,1,1,0.003377715091789768
ADAMTS16,1,1,0.0003764078960450279
ADAMTS19,1,1,0.00028267024924577555
ADAMTS20,1,1,0.00032362882913691273
ADAMTS4,1,1,0.002386248942208813
ADAMTS5,1,1,0.0055863989965752705
ADAMTS9,1,1,0.0008396587843901626
ADAMTSL2,1,1,0.00025970426290736757
ADCY4,1,1,0.002253177876758905
ADCY5,1,1,0.0011406368146003154
ADCY7,1,1,0.010093862592495484
ADGRD1,1,1,0.0022924116982757313
ADGRE3,1,1,0.0005520828274240275
ADGRE5,1,1,0.023097039066370884
ADGRL2,1,1,0.025007632928309053
ADGRL3,1,1,0.0009113847347988924
ADIPOQ,1,1,0.006053653671336446
ADORA2A,1,1,0.004171179504734101
ADORA3,1,1,0.0011567040998685663
ADRA2B,1,1,0.0023085393120701346
ADRB1,1,1,0.0013033347310728249
ADSS1,1,1,0.11480107689515337
AFAP1,1,1,0.010057774463438451
AFF2,1,1,0.007947689861643237
AFP,1,1,0.0042359125501428615
AGAP1,1,1,0.0080569392912458
AGL,1,0,0.558266746756885
AGMAT,1,1,0.035663922880959445
AGPAT2,1,1,0.012269716676580611
AGPAT3,1,1,0.023557498931528496
AGTR2,1,1,0.001037364884406089
AGXT,1,1,0.05852067589641533
AHI1,1,1,0.005657745848333851
AHNAK,1,1,0.08861042077394787
AHSP,1,1,0.0029119874488624186
AIMP1,1,0,0.889936629089813
AIPL1,1,1,0.0018197948480533576
AIRE,1,1,0.02627849084510301
AKNA,1,1,0.0034809447478931
AKR1B1,1,1,0.10927296312644508
AKR1C2,1,1,0.13069693431092752
ALAS2,1,1,0.00984158074642918
ALDH1A3,1,1,0.002516383256524335
ALDH1L2,1,1,0.017066155415537243
ALDH3A1,1,1,0.009094695752895576
ALDH5A1,1,1,0.09931330943429162
ALDH9A1,1,1,0.01964221144507856
ALG11,0,1,0.09119488704413332
ALG2,0,1,0.09138081711958414
ALG5,1,1,0.10661146617153858
ALG9,1,1,0.4654265989012865
ALK,1,1,0.10424576503638536
ALKAL2,1,1,0.0009797631597963873
ALOX5,1,1,0.005694070613967395
ALPG,1,1,0.026906783070221197
ALPK1,1,1,0.03881840961884549
ALPP,1,1,0.004203161916099052
AMBP,1,1,0.004577832143961147
AMD1,1,1,0.4052150008604922
AMDHD2,1,1,0.09767200937941045
AMER3,1,1,0.0008290349343966664
AMHR2,1,1,0.002316182974515868
AMIGO3,1,1,0.0005582579753871553
AMPH,1,1,0.051205016737525255
AMT,1,1,0.07450434962941858
AMTN,1,1,0.000975486452352703
AMZ2,1,1,0.014600604045949716
ANAPC13,1,0,0.9289036418737432
ANAPC5,0,0,0.9935485320939869
ANGPT1,1,1,0.0008515863520442313
ANKEF1,1,1,0.010232203165969567
ANKLE1,1,1,0.00556085652049344
ANKLE2,0,1,0.41855013276602177
ANKRD17,1,1,0.062021044803663515
ANKRD2,1,1,0.0007097248888784824
ANKRD22,1,1,0.0021123344489811457
ANKRD23,1,1,0.0015668137553867423
ANKRD29,1,1,0.002084213009449276
ANKRD30B,1,1,0.0008639360709570831
ANKRD33,1,1,0.0005013675581623245
ANKRD34C,1,1,0.006861591517579058
ANKRD39,1,1,0.01995011497144301
ANKRD49,1,1,0.36768359366334163
ANKRD65,1,1,0.0010302277409750093
ANKRD9,1,1,0.019499369298450964
ANO4,1,1,0.00033632279305596536
ANO5,1,1,0.0024871056785235822
ANTXR2,1,1,0.0007181379338302319
ANXA8,1,1,0.025558829341811907
ANXA8L1,1,1,0.001579213476744068
AOC2,1,1,0.0005308395760376339
AOPEP,1,1,0.12191339103976725
AP1G2,1,1,0.05158500091841003
AP1S2,1,1,0.061939949042877696
AP1S3,1,1,0.12436476098776308
AP2A1,1,0,0.6347711687549368
AP2A2,1,1,0.3351573885277651
AP4B1,1,1,0.4228633425699444
AP4S1,1,1,0.05214709892872914
APBA3,1,1,0.0006561465617393791
APBB1,1,1,0.0033475885394899764
APCS,1,1,0.002158552163128313
APEX1,1,0,0.7962724103222574
APH1B,1,1,0.0042569681881175605
APLP2,1,1,0.006310237187944578
APOA1,1,1,0.060079859003170366
APOA5,1,1,0.007004991080302258
APOBEC3D,1,1,0.046491166468183145
APOBEC4,1,1,0.001406697666275425
APOC1,1,1,0.00503127108430732
APOC3,1,1,0.004648184989427118
APOE,1,1,0.25653587453277416
APOL5,1,1,0.0008467863332521253
APOM,1,1,0.0011133554081613427
APPL1,1,1,0.027235431164314573
ARAF,1,1,0.4045100222321579
ARF3,1,1,0.2391222208872045
ARF4,1,0,0.6392051595933756
ARF6,1,0,0.5086416487963423
ARFGAP3,1,1,0.15036732700560637
ARHGAP22,1,1,0.005726647812309282
ARHGAP27,1,1,0.0004516828628012948
ARHGAP32,1,1,0.06950376889770064
ARHGAP33,1,1,0.006707282901741662
ARHGAP6,1,1,0.0006424023752577557
ARHGEF10,1,1,0.033409487937126114
ARHGEF16,1,1,0.017453613605059582
ARHGEF4,1,1,0.017958938381815136
ARHGEF40,1,1,0.0006297837365407899
ARHGEF5,1,1,0.005522478570720657
ARHGEF6,1,1,0.002735914196610478
ARID5B,1,1,0.011157348118343291
ARL10,1,1,0.001291430256864934
ARL13A,1,1,0.0011468872737939062
ARL13B,1,1,0.006150629442367783
ARL16,1,1,0.0049128460350034596
ARL2BP,1,1,0.3455074007475682
ARL5A,1,1,0.04053941336867638
ARL6IP1,1,1,0.34412493858874393
ARL6IP4,1,0,0.502932919618887
ARMC7,0,1,0.34754532704868074
ARMC8,1,1,0.2191118991485816
ARMCX1,1,1,0.0006030030612439341
ARPC4,1,0,0.7666034019668762
ARPC5L,1,1,0.05372557539322713
ARR3,1,1,0.0005969591365794114
ARRB1,1,1,0.01176370873639293
ARRDC2,1,1,0.001069322459888633
ARRDC5,1,1,0.0013340237205927696
ARSK,1,1,0.04476936613166308
ART1,1,1,0.0007231864663447496
ARTN,1,1,0.0001632800674414181
ARX,1,1,0.0028498640236350624
AS3MT,1,1,0.05418760636719723
ASAP1,1,1,0.00456670643975624
ASB11,1,1,0.006103278251316613
ASB15,1,1,0.0028877118742336562
ASB3,1,1,0.01732447787720339
ASCC1,1,0,0.7836037271504026
ASCC3,1,0,0.9386352838887355
ASCL1,1,1,0.002953093887113456
ASCL3,1,1,0.0014066780701710746
ASCL4,1,1,0.0017775831556267607
ASNS,1,0,0.7746339918622062
ASPDH,1,1,0.0032548410707979535
ASPH,1,1,0.280999039157466
ASPHD1,1,1,0.0003794779879965016
ATAD1,1,1,0.02319664521443938
ATG10,1,1,0.1110357682788012
ATG16L1,1,1,0.31321498100209844
ATG16L2,1,1,0.012978226300383866
ATG4B,1,1,0.07634727909314673
ATOH1,1,1,0.007649952755478662
ATP10A,1,1,0.001076179751113271
ATP11B,1,1,0.01895731932438166
ATP11C,1,1,0.03422319864937893
ATP1A1,0,1,0.19321749220508225
ATP1A2,1,1,0.0024981418229710673
ATP1A3,1,1,0.03001978032022984
ATP1A4,1,1,0.00179924195588127
ATP1B2,1,1,0.0014895928666801227
ATP1B3,1,1,0.32805441783169476
ATP23,1,1,0.44948757623060515
ATP2B2,1,1,0.004498092896825423
ATP5F1B,0,0,0.9661365884440496
ATP5F1D,0,0,0.8139363465404292
ATP5MF,0,0,0.8543597203827119
ATP5PB,1,0,0.705442908533535
ATP6V0A2,1,0,0.6893039936167972
ATP6V0D1,0,0,0.8683840740386362
ATP6V1C1,0,0,0.7492970496524464
ATP8B1,1,1,0.032663305492869554
ATP8B4,1,1,0.0015722074112051732
ATPAF2,1,1,0.3430982751467185
ATXN1,1,1,0.43544135079569823
ATXN10,1,0,0.6121291182888146
AURKB,0,0,0.9695137602181132
AUTS2,1,1,0.03515753260178277
AVIL,1,1,0.001275639862890432
AXIN1,1,1,0.23408692486100208
AXL,1,1,0.0047184725273146984
AZGP1,1,1,0.0021559464222677184
AZI2,1,1,0.012717762923959885
AZU1,1,1,0.00027947052615896474
B2M,1,1,0.11310382318139973
B3GALNT1,1,1,0.0010777750885818226
B3GALNT2,1,1,0.011403527078799968
B3GALT1,1,1,0.001031132577642646
B3GLCT,1,1,0.06383044482553646
B3GNT7,1,1,0.0020432043603255345
B3GNT8,1,1,0.00025231251505972716
B4GALNT3,1,1,0.00030766491686627927
B4GALT3,1,1,0.015606773138040741
B9D1,1,1,0.07325408358068147
BABAM2,1,1,0.46229452443965335
BACH1,1,1,0.44848281215954744
BAIAP2L1,1,1,0.006727096646758091
BAIAP3,1,1,0.0006973968688418819
BARX1,1,1,0.0007809862792966471
BAZ1B,1,0,0.8391818606622566
BAZ2B,1,1,0.05253740918405059
BBOF1,1,1,0.0038176368858708455
BBS1,1,1,0.13513831316163227
BBX,1,1,0.39825276764989603
BCAM,1,1,0.0005236276674280727
BCAN,1,1,0.0007411686155350706
BCAR3,1,1,0.0063156244837067835
BCAS1,1,1,0.0014714966841574474
BCCIP,1,0,0.9902915359670903
BCKDK,1,1,0.425131162968317
BCL10,1,1,0.15869034178621572
BCL2A1,1,1,0.027678931682970455
BCL2L15,1,1,0.0003854054677278729
BCL6B,1,1,0.0006467512288973687
BCL7B,1,1,0.20463070337868036
BCLAF3,1,1,0.0072353824542204515
BCO1,1,1,0.001315300400349184
BDH1,1,1,0.006811470258695241
BEND3,1,1,0.15282830143528892
BEND5,1,1,0.0007883746470587538
BEND6,1,1,0.0005700589511396182
BEST1,1,1,0.0006206093042396832
BET1,1,0,0.8541180498727051
BEX3,1,1,0.06575280794017838
BEX4,1,1,0.0020549374001140874
BFSP1,1,1,0.001667362944769757
BHLHA9,1,1,0.000616232131348704
BHLHE40,1,1,0.06398948626204022
BICDL2,1,1,0.012740491519019227
BIN1,1,1,0.2268657523106575
BIRC3,1,1,0.06393958722496464
BIRC6,1,1,0.42044454732005054
BLOC1S3,1,1,0.07191917705320795
BLOC1S5,1,1,0.08582665156736935
BLZF1,1,1,0.2692978233200018
BMP5,1,1,0.0011300623076042847
BMP6,1,1,0.0011690877000664402
BNIP3L,1,1,0.11846785711936877
BOK,1,1,0.00830688286598431
BOLA1,1,1,0.050141102773337186
BORA,0,0,0.5146409742191416
BORCS5,1,1,0.097388364842473
BPIFB3,1,1,0.00022537730444626146
BPNT2,1,1,0.44109817156778364
BRD9,1,0,0.8545248505843576
BRI3,1,1,0.000640741656183097
BRI3BP,1,1,0.05972097267080388
BRINP3,1,1,0.00023907736264210387
BRIX1,0,0,0.9994758464184473
BRPF3,1,0,0.7553122232696925
BSX,1,1,0.0008378122976115066
BTBD2,1,1,0.03121662946721464
BTBD9,1,1,0.0010221928298272953
BTF3L4,1,1,0.4651673210370573
BTG1,1,1,0.16674947898629405
BTG2,1,1,0.0171883156693749
BTG3,1,1,0.0038792254393268167
BTK,1,1,0.04016668780331757
BTRC,1,0,0.7250445489728455
BUB1,0,0,0.9833833348374199
BUD23,0,0,0.8446129525820701
C10orf67,1,1,0.00022114771338801464
C10orf95,1,1,0.0009725272666324836
C14orf93,1,1,0.001583039124075658
C16orf74,1,1,0.0003595064323739794
C18orf63,1,1,0.003984096855866726
C19orf47,1,1,0.33316647738190636
C19orf53,1,1,0.03969403549539231
C1D,1,0,0.9596996566222062
C1QL2,1,1,0.0006679806942057498
C1RL,1,1,0.0010761914242031767
C1orf105,1,1,0.0004259732599332211
C1orf109,0,1,0.36392453581928985
C1orf127,1,1,0.0005488926944339445
C1orf159,1,1,0.0014661626326423981
C1orf216,1,1,0.033376154905406075
C1orf226,1,1,0.0028224061585198634
C1orf54,1,1,0.002888624990072608
C1orf74,1,1,0.008950881506656572
C20orf96,1,1,0.0009564438994169699
C2CD6,1,1,0.0371395224375199
C2orf73,1,1,0.0005615864414313942
